,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Liquidity,Market_Cap
2010-09-07,12.686264257426595,12.80564760323119,12.630227944926704,12.63510036468506,31751400,0.0,0.0,False,,,,,
2010-09-08,12.642409103756917,12.664337082817578,12.552261674804043,12.627790451049805,26880000,0.0,0.0,False,,,,,
2010-09-09,12.683826884741524,12.693573118011871,12.63022748114474,12.647281646728516,21869100,0.0,0.0,False,,,,,
2010-09-10,12.64484305555268,12.686262101739455,12.600988496956337,12.661898612976074,24481200,0.0,0.0,False,,,,,
2010-09-13,12.730118432273594,12.783717830321596,12.671643826927912,12.720372200012209,23604000,0.0,0.0,False,,,,,
2010-09-14,12.70819061735177,12.920155487988012,12.705753710727512,12.83000946044922,33604200,0.0,0.0,False,,,,,
2010-09-15,12.783710985229124,12.937203953850426,12.769092341720318,12.87873077392578,30594300,0.0,0.0,False,,,,,
2010-09-16,12.83001088225973,12.981067045142828,12.803210482868252,12.94939422607422,32228100,0.0,0.0,False,,,,,
2010-09-17,12.95426534485037,12.99324748657574,12.883610387237056,12.915283203125,62399400,0.0,0.0,False,,,,,
2010-09-20,12.937206735017302,13.07607969587334,12.934769829205104,13.04440689086914,27780300,0.0,0.0,False,,,,,
2010-09-21,13.039539827035243,13.14674142101201,12.990811449560862,13.051721572875977,28275300,0.0,0.0,False,8.205123324656412,,,,
2010-09-22,13.03954277314351,13.156489232570753,13.022488603935614,13.112634658813477,29730000,0.0,0.0,False,10.107327597028261,,,,
2010-09-23,13.090700020520792,13.136991478110176,13.041971656806842,13.071208953857422,21873600,0.0,0.0,False,7.693805775179367,,,,
2010-09-24,13.144302985236576,13.251503172632225,13.11750258985984,13.175975799560549,29305200,0.0,0.0,False,8.988988519341396,,,,
2010-09-27,13.134557983673757,13.158921474803597,13.027357786235614,13.029794692993164,25986600,0.0,0.0,False,3.712984510607209,,,,
2010-09-28,13.041978286395056,13.154053719319204,12.925031826967814,13.112634658813477,33441900,0.0,0.0,False,3.4692017357666884,,,,
2010-09-29,13.107756448934785,13.11019335548098,12.939646144141031,12.998119354248049,29592300,0.0,0.0,False,1.2908841928332722,,,,
2010-09-30,13.041975803620424,13.154051215209,12.946957346216172,13.03954029083252,32703000,0.0,0.0,False,0.9866734920972929,,,,
2010-10-01,13.059026327133973,13.063898744942104,12.961571000416544,13.000553131103516,24688200,0.0,0.0,False,0.9331701280397228,,,,
2010-10-04,12.995685263186315,13.083394390884171,12.946956885711936,13.051721572875977,21427500,0.0,0.0,False,0.08738249467726077,,,,
2010-10-05,13.141864047839286,13.2173914092394,13.11506365660413,13.156482696533203,30648000,0.0,0.0,False,1.1638753433312177,,,,
2010-10-06,13.136991578115902,13.30997427327849,13.132119159940732,13.292920112609863,31241400,0.0,0.0,False,1.8424243121439805,,,,
2010-10-07,13.31728928531044,13.356271435582912,13.166233104476694,13.2441987991333,23309400,0.0,0.0,False,1.7649756273028328,,,,
2010-10-08,13.241758568942254,13.300231779677164,13.16135738139001,13.256377220153809,26380800,0.0,0.0,False,0.8566853590152441,,,,
2010-10-11,13.283180087175362,13.336782288585912,13.261253498088909,13.305108070373535,21111900,0.0,0.0,False,3.6202367218456386,,,,
2010-10-12,13.26612156955563,13.26612156955563,13.095575756777777,13.136993408203123,45104400,0.0,0.0,False,0.2571075387005325,,,,
2010-10-13,13.200343806328029,13.283180533227716,13.090706674878955,13.112634658813477,40840800,0.0,0.0,False,1.3394010339629536,,,,
2010-10-14,13.124811977456412,13.124811977456412,12.895791556516867,12.973755836486816,46640700,0.0,0.0,False,-0.6787970054486278,,,,
2010-10-15,13.00055626079424,13.05415705192016,12.917718167559167,12.998119354248049,37677000,0.0,0.0,False,-0.025267199151722902,,,,
2010-10-18,12.973757165994998,13.132122648704463,12.973757165994998,13.098012924194336,27689700,0.0,0.0,False,0.4595194957345933,,,,
2010-10-19,13.022484603833783,13.098011979555642,12.944518927385818,12.99081039428711,30675000,0.0,0.0,False,-1.6490545164681112,,,,
2010-10-20,12.983502097242164,13.11750408944486,12.973757258233666,13.027358055114746,29226900,0.0,0.0,False,-2.9939825424704924,,,,
2010-10-21,13.080958763732326,13.23932285238771,13.05659387815259,13.163795471191406,28806600,0.0,0.0,False,-0.7885642845150841,,,,
2010-10-22,13.146736180810418,13.180844497924545,13.122371304729182,13.171099662780762,17386500,0.0,0.0,False,-0.8363655158898696,,,,
2010-10-25,13.200339626444812,13.2539404185709,13.13212157710269,13.14430332183838,23889300,0.0,0.0,False,-1.601227161964238,,,,
2010-10-26,13.117500511304156,13.334339152376472,13.11506360516104,13.292920112609863,30880800,0.0,0.0,False,1.6243132648540282,,,,
2010-10-27,13.214958151632358,13.309976596130548,13.046847845306392,13.124812126159668,39060900,0.0,0.0,False,0.10915909308257465,,,,
2010-10-28,13.20277619493728,13.21252242694304,13.056592473629872,13.175975799560549,24550800,0.0,0.0,False,2.0315191916051694,,,,
2010-10-29,13.166229425025303,13.300231400458353,13.061466145293018,13.197903633117676,24098700,0.0,0.0,False,2.0034556807999007,,,,
2010-11-01,13.168666167868995,13.278304653355738,13.161356842562464,13.232011795043944,24622500,0.0,0.0,False,1.3856835664528138,,,,
2010-11-02,13.290486706954445,13.397688299709648,13.275869448578996,13.348959922790527,26547600,0.0,0.0,False,3.9554945808579225,,,,
2010-11-03,13.344084139452043,13.387940085857135,13.210083576399372,13.378193855285645,27567600,0.0,0.0,False,3.862680095311964,,,,
2010-11-04,13.400119668363182,13.521939875932068,13.387939320539497,13.48783016204834,39740400,0.0,0.0,False,3.661980051945059,,,,
2010-11-05,13.509765537248194,13.575548095032662,13.37576351431251,13.44885540008545,30784200,0.0,0.0,False,3.049381575971136,,,,
