,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?,MOM_vol_adj,Skewness,Volatility,Liquidity,Market_Cap
2010-09-07,17.04567943302,17.119008927109466,16.605705011467457,16.61237144470215,30986700,0.0,0.0,False,,,,,
2010-09-08,16.68570612192006,16.9323578707611,16.68570612192006,16.81236457824707,22687800,0.0,0.0,False,,,,,
2010-09-09,17.13900679626955,17.338995976977955,16.81235919975381,17.125675201416016,28728700,0.0,0.0,False,,,,,
2010-09-10,17.218996755609112,17.312324244701795,17.11233640479128,17.165666580200195,19893500,0.0,0.0,False,,,,,
2010-09-13,17.57898070518079,17.85896451262766,17.498984786699406,17.66564178466797,39588200,0.0,0.0,False,,,,,
2010-09-14,17.532316469916964,17.552315768314003,17.25899908261767,17.372325897216797,29814000,0.0,0.0,False,,,,,
2010-09-15,17.145667313415338,17.62564016430958,17.072339116800023,17.558977127075195,32614200,0.0,0.0,False,,,,,
2010-09-16,17.43898895371488,17.518984875810986,17.265665515416686,17.372325897216797,28999400,0.0,0.0,False,,,,,
2010-09-17,17.578981474310655,17.578981474310655,17.2456674637901,17.3389949798584,34400600,0.0,0.0,False,,,,,
2010-09-20,17.39232044380117,17.76563167810798,17.278993660164428,17.70563507080078,30529000,0.0,0.0,False,,,,,
2010-09-21,17.75230652267082,17.972293754466108,17.52565412849614,17.585649490356445,32217500,0.0,0.0,False,3.921012555664184,,,,
2010-09-22,17.578976175766062,17.652304371363872,17.14566707550101,17.205663681030273,32251200,0.0,0.0,False,1.3739584621370688,,,,
2010-09-23,16.86568587942438,17.112338769456596,16.692363739013672,16.692363739013672,59315100,0.0,0.0,False,-1.3516096698400648,,,,
2010-09-24,16.972347205400755,17.152337059272234,16.885686130291486,17.059009552001953,46480600,0.0,0.0,False,-0.30699720970767463,,,,
2010-09-27,17.145667006310454,17.278993078391157,16.99234291346181,17.01900863647461,28381000,0.0,0.0,False,-2.1066638434364284,,,,
2010-09-28,17.052343368798923,17.24566608981486,16.739028681608755,16.899019241333008,38697900,0.0,0.0,False,-1.6184162236367994,,,,
2010-09-29,16.805689264862266,16.912350901910795,16.605701397316466,16.692363739013672,37676000,0.0,0.0,False,-3.015428876909818,,,,
2010-09-30,16.82568784179309,17.085672312800227,16.679030163287592,16.74569320678711,37365700,0.0,0.0,False,-2.197297655059096,,,,
2010-10-01,16.865687572287328,17.125673351982698,16.745695602610983,17.039011001586914,32117900,0.0,0.0,False,-0.9759229343729237,,,,
2010-10-04,17.005674390949025,17.192330622372523,16.81235172931488,16.91901206970215,25645400,0.0,0.0,False,-2.8028832195197935,,,,
2010-10-05,17.112339229762437,17.56564643131777,16.932349381234545,17.49898338317871,42788700,0.0,0.0,False,-0.24693297736899122,,,,
2010-10-06,17.478987919329555,17.658977807317882,17.418991290000115,17.532318115234375,31852900,0.0,0.0,False,1.0260925715560734,,,,
2010-10-07,17.64564933852853,17.718978852984108,17.225674100038585,17.332334518432617,27293900,0.0,0.0,False,2.445415174331583,,,,
2010-10-08,17.45898845357465,17.498985779338216,17.145672465865868,17.29899787902832,29467900,0.0,0.0,False,0.9781502449286389,,,,
2010-10-11,17.3056590307886,17.398987797935924,16.972345093171022,17.0990047454834,24637400,0.0,0.0,False,0.31462080245647417,,,,
